id,url_id,user_id,event_type,timestamp,details
217,217,278,created,2025-01-27 02:31:53,"{""short_code"":""UWNcNQ"",""original_url"":""https://acme.dev/dawn/lagoon/217""}"
218,218,135,created,2025-10-12 20:53:07,"{""short_code"":""jRY1I3"",""original_url"":""https://acme.dev/amber/signal/218""}"
219,219,361,created,2026-01-19 02:51:20,"{""short_code"":""5REpxh"",""original_url"":""https://example.com/warm/delta/219""}"
220,220,32,created,2025-01-06 14:46:54,"{""short_code"":""Mr5Uvt"",""original_url"":""https://seeded.app/vivid/harvest/220""}"
221,221,140,created,2025-06-25 16:14:46,"{""short_code"":""A4xMtE"",""original_url"":""https://example.com/forest/yard/221""}"
222,222,177,created,2026-01-24 11:26:49,"{""short_code"":""EUPS1R"",""original_url"":""https://hackstack.io/brisk/lagoon/222""}"
223,223,296,created,2025-03-06 00:14:12,"{""short_code"":""qdRtRx"",""original_url"":""https://acme.dev/gold/window/223""}"
224,224,111,created,2025-02-11 19:30:46,"{""short_code"":""6S5FEo"",""original_url"":""https://acme.dev/ember/zenith/224""}"
225,225,30,created,2025-06-20 16:46:28,"{""short_code"":""6dNyMB"",""original_url"":""https://hackstack.io/tidy/delta/225""}"
226,226,366,created,2025-05-22 11:17:26,"{""short_code"":""8qbcqH"",""original_url"":""https://seeded.app/urban/network/226""}"
227,227,27,created,2025-01-15 11:36:14,"{""short_code"":""9N9ufZ"",""original_url"":""https://opswise.net/brisk/meadow/227""}"
228,228,147,created,2025-03-18 12:07:48,"{""short_code"":""iDWg1S"",""original_url"":""https://opswise.net/vivid/quartz/228""}"
229,229,53,created,2025-09-15 14:27:57,"{""short_code"":""fQyxas"",""original_url"":""https://example.com/rapid/pioneer/229""}"
230,230,341,created,2025-06-01 14:02:36,"{""short_code"":""oB0PXf"",""original_url"":""https://hackstack.io/forest/network/230""}"
231,231,55,created,2025-03-08 02:17:49,"{""short_code"":""qT4tB8"",""original_url"":""https://opswise.net/proud/valley/231""}"
232,232,56,created,2025-10-07 14:38:15,"{""short_code"":""gkXEtz"",""original_url"":""https://acme.dev/keen/valley/232""}"
233,233,118,created,2025-03-18 17:50:16,"{""short_code"":""PXLWIE"",""original_url"":""https://relay.cloud/urban/anchor/233""}"
234,234,179,created,2025-07-20 10:48:00,"{""short_code"":""ddeic4"",""original_url"":""https://example.com/opal/canyon/234""}"
235,235,159,created,2025-08-07 13:26:33,"{""short_code"":""mFZ6NO"",""original_url"":""https://example.com/warm/garden/235""}"
236,236,365,created,2025-06-21 20:26:58,"{""short_code"":""XgeKsE"",""original_url"":""https://example.com/navy/network/236""}"
237,237,258,created,2025-01-18 09:32:03,"{""short_code"":""uApAN0"",""original_url"":""https://hackstack.io/cobalt/zenith/237""}"
238,238,197,created,2025-06-16 14:26:17,"{""short_code"":""BsTFWL"",""original_url"":""https://acme.dev/urban/lagoon/238""}"
239,239,287,created,2025-07-06 01:32:24,"{""short_code"":""Tj0TuG"",""original_url"":""https://seeded.app/cobalt/journey/239""}"
240,240,165,created,2025-01-28 21:29:13,"{""short_code"":""PQC0oo"",""original_url"":""https://example.com/clear/pioneer/240""}"
241,241,153,created,2025-04-18 16:10:33,"{""short_code"":""KAaHaA"",""original_url"":""https://example.com/rapid/anchor/241""}"
242,242,357,created,2025-04-09 21:28:22,"{""short_code"":""qepnEl"",""original_url"":""https://opswise.net/calm/yard/242""}"
243,243,68,created,2025-07-05 08:15:41,"{""short_code"":""VrqcQU"",""original_url"":""https://hackstack.io/proud/orbit/243""}"
244,244,43,created,2025-10-11 04:31:58,"{""short_code"":""gJxW0U"",""original_url"":""https://hackstack.io/tidy/network/244""}"
245,245,237,created,2025-12-01 19:14:11,"{""short_code"":""0bR4tE"",""original_url"":""https://example.com/tidy/harvest/245""}"
246,246,315,created,2026-01-24 11:15:55,"{""short_code"":""paO4mi"",""original_url"":""https://seeded.app/urban/river/246""}"
247,247,55,created,2026-02-14 23:11:27,"{""short_code"":""IHoKHw"",""original_url"":""https://hackstack.io/lively/quartz/247""}"
248,248,239,created,2025-08-30 06:49:18,"{""short_code"":""793X0N"",""original_url"":""https://seeded.app/clear/harvest/248""}"
249,249,192,created,2025-08-20 09:10:56,"{""short_code"":""ywXF6e"",""original_url"":""https://acme.dev/clear/beacon/249""}"
250,250,181,created,2025-01-20 03:03:35,"{""short_code"":""XFsuDz"",""original_url"":""https://seeded.app/mellow/signal/250""}"
251,251,206,created,2025-01-06 17:27:12,"{""short_code"":""TFaMr9"",""original_url"":""https://example.com/rapid/meadow/251""}"
252,252,131,created,2025-05-07 17:38:25,"{""short_code"":""ndOmZB"",""original_url"":""https://example.com/ember/delta/252""}"
253,253,186,created,2025-07-25 13:51:39,"{""short_code"":""6hRaSc"",""original_url"":""https://relay.cloud/amber/signal/253""}"
254,254,191,created,2026-02-05 16:30:02,"{""short_code"":""eKjPyo"",""original_url"":""https://relay.cloud/tidy/kernel/254""}"
255,255,57,created,2025-05-28 00:01:39,"{""short_code"":""OL8qJF"",""original_url"":""https://relay.cloud/silver/beacon/255""}"
256,256,197,created,2026-02-06 21:04:50,"{""short_code"":""y3bkhM"",""original_url"":""https://relay.cloud/dawn/lagoon/256""}"
257,257,141,created,2025-06-08 18:51:09,"{""short_code"":""TQmCCX"",""original_url"":""https://hackstack.io/amber/uplink/257""}"
258,258,138,created,2026-02-04 13:41:55,"{""short_code"":""vRySdl"",""original_url"":""https://opswise.net/silver/meadow/258""}"
259,259,33,created,2025-10-20 09:33:02,"{""short_code"":""IqpyIK"",""original_url"":""https://opswise.net/amber/trail/259""}"
260,260,160,created,2025-04-19 09:21:43,"{""short_code"":""U0mAPv"",""original_url"":""https://opswise.net/harbor/quartz/260""}"
261,261,89,created,2025-04-27 21:56:36,"{""short_code"":""6S3EP9"",""original_url"":""https://hackstack.io/calm/lagoon/261""}"
262,262,152,created,2025-02-15 15:01:37,"{""short_code"":""tL5gp4"",""original_url"":""https://example.com/brisk/network/262""}"
263,263,314,created,2025-07-08 03:37:26,"{""short_code"":""x3LR2a"",""original_url"":""https://relay.cloud/dawn/river/263""}"
264,264,296,created,2025-09-06 11:29:14,"{""short_code"":""F8WO2X"",""original_url"":""https://example.com/tidy/garden/264""}"
265,265,50,created,2025-01-22 17:50:41,"{""short_code"":""MFc7Zf"",""original_url"":""https://acme.dev/tidy/journey/265""}"
266,266,327,created,2025-02-02 14:29:31,"{""short_code"":""3NS4N2"",""original_url"":""https://example.com/lively/uplink/266""}"
267,267,264,created,2025-02-03 02:07:34,"{""short_code"":""kbwQo3"",""original_url"":""https://hackstack.io/proud/signal/267""}"
268,268,274,created,2025-05-23 05:57:18,"{""short_code"":""ivNmlC"",""original_url"":""https://seeded.app/mellow/trail/268""}"
269,269,324,created,2025-06-24 06:43:27,"{""short_code"":""nV7qZz"",""original_url"":""https://opswise.net/vivid/garden/269""}"
270,270,245,created,2025-10-13 13:35:50,"{""short_code"":""RLBM8i"",""original_url"":""https://relay.cloud/gold/orbit/270""}"
271,271,268,created,2025-12-10 07:12:54,"{""short_code"":""fLOk62"",""original_url"":""https://seeded.app/tidy/window/271""}"
272,272,372,created,2025-06-03 21:19:41,"{""short_code"":""PLzEJe"",""original_url"":""https://example.com/tidy/anchor/272""}"
273,273,330,created,2025-08-14 21:27:04,"{""short_code"":""WUw2UI"",""original_url"":""https://hackstack.io/forest/quartz/273""}"
274,274,251,created,2025-03-22 18:54:08,"{""short_code"":""0JW71A"",""original_url"":""https://example.com/navy/anchor/274""}"
275,275,25,created,2025-07-27 13:14:33,"{""short_code"":""UNz7y1"",""original_url"":""https://seeded.app/ivory/pioneer/275""}"
276,276,162,created,2025-02-21 16:13:56,"{""short_code"":""DzC7wj"",""original_url"":""https://opswise.net/dawn/anchor/276""}"
277,277,249,created,2025-03-23 05:19:33,"{""short_code"":""N516bV"",""original_url"":""https://relay.cloud/young/delta/277""}"
278,278,333,created,2025-01-07 08:15:21,"{""short_code"":""5gBN4I"",""original_url"":""https://opswise.net/calm/journey/278""}"
279,279,354,created,2026-02-01 09:31:42,"{""short_code"":""6qZVya"",""original_url"":""https://acme.dev/ivory/delta/279""}"
280,280,182,created,2025-01-06 17:06:46,"{""short_code"":""sHYb4e"",""original_url"":""https://opswise.net/harbor/anchor/280""}"
281,281,292,created,2025-11-18 01:05:42,"{""short_code"":""KwuFNd"",""original_url"":""https://seeded.app/navy/yard/281""}"
282,282,7,created,2025-11-07 00:39:59,"{""short_code"":""pzyOOf"",""original_url"":""https://hackstack.io/navy/river/282""}"
283,283,57,created,2025-01-31 01:31:03,"{""short_code"":""sB5hsv"",""original_url"":""https://opswise.net/young/quartz/283""}"
284,284,153,created,2026-02-14 18:21:43,"{""short_code"":""a4w17h"",""original_url"":""https://example.com/calm/yard/284""}"
285,285,155,created,2026-01-13 16:58:17,"{""short_code"":""hJpLm7"",""original_url"":""https://opswise.net/urban/quartz/285""}"
286,286,234,created,2025-01-11 00:05:32,"{""short_code"":""Go9lE4"",""original_url"":""https://example.com/mellow/yard/286""}"
287,287,141,created,2026-02-09 15:44:50,"{""short_code"":""J9n8Mu"",""original_url"":""https://hackstack.io/ivory/river/287""}"
288,288,317,created,2026-02-08 16:44:12,"{""short_code"":""r8KE7l"",""original_url"":""https://opswise.net/navy/field/288""}"
289,289,145,created,2025-06-20 19:26:16,"{""short_code"":""LtHHfJ"",""original_url"":""https://example.com/navy/quartz/289""}"
290,290,334,created,2025-06-26 02:33:15,"{""short_code"":""SvHIoE"",""original_url"":""https://seeded.app/proud/window/290""}"
291,291,25,created,2025-07-13 15:50:40,"{""short_code"":""NQB3hn"",""original_url"":""https://opswise.net/gold/harvest/291""}"
292,292,155,created,2025-08-04 00:46:05,"{""short_code"":""dFven6"",""original_url"":""https://opswise.net/ivory/harvest/292""}"
293,293,132,created,2025-11-26 23:53:32,"{""short_code"":""ZDgvFK"",""original_url"":""https://opswise.net/keen/river/293""}"
294,294,208,created,2025-11-05 06:12:43,"{""short_code"":""ZO8vMu"",""original_url"":""https://seeded.app/navy/yard/294""}"
295,295,132,created,2025-07-30 09:29:33,"{""short_code"":""smiyvJ"",""original_url"":""https://seeded.app/tidy/lagoon/295""}"
296,296,331,created,2025-12-30 02:59:28,"{""short_code"":""gh8UGW"",""original_url"":""https://opswise.net/clear/harvest/296""}"
297,297,39,created,2025-10-15 13:15:20,"{""short_code"":""wUpwbd"",""original_url"":""https://example.com/warm/field/297""}"
298,298,287,created,2025-11-23 03:58:27,"{""short_code"":""JPECJc"",""original_url"":""https://relay.cloud/silver/field/298""}"
299,299,210,created,2026-01-31 05:10:28,"{""short_code"":""PfkMve"",""original_url"":""https://acme.dev/keen/canyon/299""}"
300,300,155,created,2026-02-04 19:45:31,"{""short_code"":""pETNKK"",""original_url"":""https://example.com/dawn/lagoon/300""}"
301,301,48,created,2026-02-11 22:05:28,"{""short_code"":""SBWGis"",""original_url"":""https://opswise.net/forest/harvest/301""}"
302,302,39,created,2025-10-06 08:54:40,"{""short_code"":""daSoeX"",""original_url"":""https://relay.cloud/young/river/302""}"
303,303,235,created,2025-06-19 09:27:49,"{""short_code"":""a7LkDS"",""original_url"":""https://example.com/gold/pioneer/303""}"
304,304,254,created,2025-10-05 02:35:20,"{""short_code"":""jak3So"",""original_url"":""https://hackstack.io/keen/trail/304""}"
305,305,48,created,2025-02-12 23:29:02,"{""short_code"":""0r2175"",""original_url"":""https://example.com/forest/island/305""}"
306,306,78,created,2025-09-13 02:50:00,"{""short_code"":""fsmGHI"",""original_url"":""https://hackstack.io/calm/delta/306""}"
307,307,153,created,2026-01-19 11:30:38,"{""short_code"":""CTK0Ug"",""original_url"":""https://seeded.app/proud/pioneer/307""}"
308,308,342,created,2025-07-10 01:21:15,"{""short_code"":""6obafL"",""original_url"":""https://hackstack.io/ivory/valley/308""}"
309,309,309,created,2025-02-24 12:06:54,"{""short_code"":""Cjo1Ui"",""original_url"":""https://seeded.app/urban/uplink/309""}"
310,310,39,created,2026-01-02 16:25:31,"{""short_code"":""4sisQ2"",""original_url"":""https://opswise.net/ember/harvest/310""}"
311,311,296,created,2025-09-11 23:37:43,"{""short_code"":""lo17Ve"",""original_url"":""https://acme.dev/jade/trail/311""}"
312,312,191,created,2025-12-13 02:25:10,"{""short_code"":""yNzkz8"",""original_url"":""https://example.com/clear/pioneer/312""}"
313,313,28,created,2025-03-09 18:12:40,"{""short_code"":""QzC6gX"",""original_url"":""https://seeded.app/jade/harvest/313""}"
314,314,281,created,2025-10-08 10:47:44,"{""short_code"":""5EOztL"",""original_url"":""https://relay.cloud/jade/pioneer/314""}"
315,315,179,created,2025-01-17 17:12:02,"{""short_code"":""N1TPy3"",""original_url"":""https://acme.dev/warm/field/315""}"
316,316,104,created,2026-01-02 17:53:48,"{""short_code"":""yTwLqf"",""original_url"":""https://relay.cloud/brisk/beacon/316""}"
317,317,80,created,2026-01-21 09:16:49,"{""short_code"":""FvO7ui"",""original_url"":""https://hackstack.io/harbor/orbit/317""}"
318,318,114,created,2025-05-25 20:02:10,"{""short_code"":""X5E55M"",""original_url"":""https://example.com/keen/trail/318""}"
319,319,353,created,2025-05-26 12:24:40,"{""short_code"":""P1nb87"",""original_url"":""https://relay.cloud/warm/field/319""}"
320,320,239,created,2025-06-02 03:05:27,"{""short_code"":""wlcIbz"",""original_url"":""https://opswise.net/proud/signal/320""}"
321,321,216,created,2025-12-29 06:18:16,"{""short_code"":""WNQIwg"",""original_url"":""https://hackstack.io/proud/trail/321""}"
322,322,62,created,2025-05-09 01:52:31,"{""short_code"":""DOugiK"",""original_url"":""https://acme.dev/rapid/kernel/322""}"
323,323,80,created,2026-01-23 15:45:08,"{""short_code"":""L3Uqma"",""original_url"":""https://acme.dev/silver/canyon/323""}"
324,324,221,created,2025-08-27 04:04:39,"{""short_code"":""icdOkQ"",""original_url"":""https://seeded.app/young/field/324""}"
325,325,282,created,2025-03-06 08:41:47,"{""short_code"":""a4oZOi"",""original_url"":""https://seeded.app/ember/kernel/325""}"
326,326,299,created,2025-10-27 15:50:10,"{""short_code"":""lmnrrp"",""original_url"":""https://acme.dev/opal/field/326""}"
327,327,82,created,2025-02-21 09:28:17,"{""short_code"":""eZnVJw"",""original_url"":""https://relay.cloud/calm/field/327""}"
328,328,348,created,2025-06-03 01:57:49,"{""short_code"":""wWuRG9"",""original_url"":""https://hackstack.io/mellow/meadow/328""}"
329,329,177,created,2025-02-09 13:39:27,"{""short_code"":""GSHQd8"",""original_url"":""https://relay.cloud/mellow/orbit/329""}"
330,330,250,created,2025-01-16 02:28:56,"{""short_code"":""Ulzseu"",""original_url"":""https://opswise.net/lively/pioneer/330""}"
331,331,85,created,2025-02-26 03:13:13,"{""short_code"":""KCRQKJ"",""original_url"":""https://opswise.net/opal/zenith/331""}"
332,332,237,created,2025-12-25 12:57:17,"{""short_code"":""lfwBUV"",""original_url"":""https://example.com/brisk/yard/332""}"
333,333,86,created,2025-03-17 16:45:55,"{""short_code"":""TCfqBi"",""original_url"":""https://relay.cloud/quiet/engine/333""}"
334,334,259,created,2025-10-26 11:08:59,"{""short_code"":""Z9MgpP"",""original_url"":""https://opswise.net/rapid/window/334""}"
335,335,101,created,2025-05-12 18:16:44,"{""short_code"":""vvxYYQ"",""original_url"":""https://seeded.app/vivid/meadow/335""}"
336,336,340,created,2025-02-17 16:05:20,"{""short_code"":""0oF0gU"",""original_url"":""https://seeded.app/urban/canyon/336""}"
337,337,353,created,2025-05-22 11:22:10,"{""short_code"":""5glDVc"",""original_url"":""https://seeded.app/urban/harvest/337""}"
338,338,90,created,2025-11-25 09:41:40,"{""short_code"":""DlV4fX"",""original_url"":""https://hackstack.io/amber/delta/338""}"
339,339,371,created,2025-07-05 12:03:50,"{""short_code"":""t3pDdS"",""original_url"":""https://opswise.net/cobalt/journey/339""}"
340,340,113,created,2025-12-01 05:22:37,"{""short_code"":""Qnr9tm"",""original_url"":""https://example.com/quiet/island/340""}"
341,341,306,created,2025-07-29 09:47:54,"{""short_code"":""MU575w"",""original_url"":""https://hackstack.io/calm/river/341""}"
342,342,310,created,2026-01-01 04:50:28,"{""short_code"":""InCTbX"",""original_url"":""https://acme.dev/young/signal/342""}"
343,343,346,created,2025-09-07 03:56:06,"{""short_code"":""2a6aMV"",""original_url"":""https://acme.dev/navy/quartz/343""}"
344,344,91,created,2025-01-07 13:02:30,"{""short_code"":""YSHDiL"",""original_url"":""https://opswise.net/amber/pioneer/344""}"
345,345,395,created,2025-11-10 11:25:21,"{""short_code"":""mM8rza"",""original_url"":""https://seeded.app/mellow/yard/345""}"
346,346,205,created,2025-07-28 19:46:44,"{""short_code"":""xs0nyV"",""original_url"":""https://seeded.app/brisk/quartz/346""}"
347,347,232,created,2025-08-27 13:19:08,"{""short_code"":""XeUSkc"",""original_url"":""https://relay.cloud/ember/window/347""}"
348,348,218,created,2025-10-05 01:32:16,"{""short_code"":""c3j2Qh"",""original_url"":""https://hackstack.io/proud/river/348""}"
349,349,336,created,2025-06-06 08:55:10,"{""short_code"":""7RXgpz"",""original_url"":""https://seeded.app/young/pioneer/349""}"
350,350,262,created,2025-10-07 01:38:02,"{""short_code"":""NOcO69"",""original_url"":""https://acme.dev/ivory/lagoon/350""}"
351,351,212,created,2025-09-12 16:58:30,"{""short_code"":""J4TZDD"",""original_url"":""https://opswise.net/proud/river/351""}"
352,352,283,created,2025-01-07 10:46:32,"{""short_code"":""4y8heD"",""original_url"":""https://example.com/dawn/network/352""}"
353,353,12,created,2025-07-30 20:54:45,"{""short_code"":""AhgM40"",""original_url"":""https://hackstack.io/jade/beacon/353""}"
354,354,208,created,2026-01-19 20:18:50,"{""short_code"":""eA3LT9"",""original_url"":""https://seeded.app/calm/anchor/354""}"
355,355,198,created,2025-07-17 10:43:28,"{""short_code"":""eWhR8u"",""original_url"":""https://opswise.net/vivid/orbit/355""}"
356,356,74,created,2025-02-19 16:50:10,"{""short_code"":""SQ7l1o"",""original_url"":""https://acme.dev/proud/delta/356""}"
357,357,344,created,2026-01-22 11:09:49,"{""short_code"":""l2DyNC"",""original_url"":""https://seeded.app/warm/kernel/357""}"
